trip_id,fecha_local,anio,mes,semana_iso,dia_semana,hora,monto_bruto,duracion_min,distancia_km,mxn_por_minuto,origen,destino,estado,enlace_google_maps
41f544c9-d169-4094-903d-9e40efd619a7,2025-02-02 16:05:00,2025,02,5,Sunday,16,34.69,14.22,7.05,2.44,"Avenida Oceanía, 15530 Venustiano Carranza, Ciudad de México, MX","Ignacio Zaragoza, 15000 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20Ocean%C3%ADa%2C%2015530%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Ignacio%20Zaragoza%2C%2015000%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
e9986ee9-d653-4ef2-9a8b-a32f2480e33f,2025-02-02 15:36:06,2025,02,5,Sunday,15,65.36,27.7,8.16,2.36,"Centro-Área 2, 06040 Cuauhtémoc, Ciudad de México, MX","Av Oceanía, Col Moctezuma 2ª Sección Venustiano Carranza, 15530 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro-%C3%81rea%202%2C%2006040%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av%20Ocean%C3%ADa%2C%20Col%20Moctezuma%202%C2%AA%20Secci%C3%B3n%20Venustiano%20Carranza%2C%2015530%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
c7c23e6d-faf1-46b1-bd80-3d879336599b,2025-02-02 15:04:26,2025,02,5,Sunday,15,60.01,14.38,6.39,4.17,"Miguel de Cervantes Saavedra, Col Granada Miguel Hidalgo, 11520 Ciudad de México, CMX, MX","Col Tabacalera, 06030 Cuauhtémoc, CMX, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Miguel%20de%20Cervantes%20Saavedra%2C%20Col%20Granada%20Miguel%20Hidalgo%2C%2011520%20Ciudad%20de%20M%C3%A9xico%2C%20CMX%2C%20MX&destination=Col%20Tabacalera%2C%2006030%20Cuauht%C3%A9moc%2C%20CMX%2C%20MX
51b31f13-6a07-4a7a-9765-cc1ad75bc295,2025-02-02 14:51:30,2025,02,5,Sunday,14,29.32,9.38,3.75,3.13,"Lomas de Sotelo, 11200 Miguel Hidalgo, Ciudad de México, MX","Blv Manuel Ávila Camacho, Col Lomas de Sotelo, 11649 Miguel Hidalgo, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Lomas%20de%20Sotelo%2C%2011200%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Blv%20Manuel%20%C3%81vila%20Camacho%2C%20Col%20Lomas%20de%20Sotelo%2C%2011649%20Miguel%20Hidalgo%2C%20DF%2C%20MX
ea75f0b2-11f8-4907-a85e-cdbeeef4fb41,2025-02-02 14:03:23,2025,02,5,Sunday,14,133.62,33.95,16.17,3.94,"de Julio, 15390 Venustiano Carranza, CDMX, MX","Lomas de Sotelo, 11200 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=de%20Julio%2C%2015390%20Venustiano%20Carranza%2C%20CDMX%2C%20MX&destination=Lomas%20de%20Sotelo%2C%2011200%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
7e189b03-9758-43ef-9153-e9a7ceb847ac,2025-02-02 13:29:26,2025,02,5,Sunday,13,121.43,26.75,16.76,4.54,"Lomas de Chapultepec, 11000 Miguel Hidalgo, Ciudad de México, MX","México D.F., 15710 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Lomas%20de%20Chapultepec%2C%2011000%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=M%C3%A9xico%20D.F.%2C%2015710%20Ciudad%20de%20M%C3%A9xico%2C%20MX
f746ead4-885a-4ab0-90ad-205ce38da661,2025-02-02 12:55:52,2025,02,5,Sunday,12,119.35,30.27,15.68,3.94,"Centro, 06060 Cuauhtémoc, Ciudad de México, MX","Lomas de Chapultepec, 11000 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro%2C%2006060%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Lomas%20de%20Chapultepec%2C%2011000%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
aabd04b6-c9a4-4df0-a23b-f7fac8acf8d9,2025-02-02 12:41:53,2025,02,5,Sunday,12,39.22,6.08,1.77,6.45,"Calz. de la Viga, México D.F., 06840 Ciudad de México, MX","Calle José María Izazaga and Av 20 de Noviembre, Cuauhtémoc, 06090 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calz.%20de%20la%20Viga%2C%20M%C3%A9xico%20D.F.%2C%2006840%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20Jos%C3%A9%20Mar%C3%ADa%20Izazaga%20and%20Av%2020%20de%20Noviembre%2C%20Cuauht%C3%A9moc%2C%2006090%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
2d6fea6e-d26f-40ab-90a5-d7fcd8e1e573,2025-02-02 00:50:00,2025,02,5,Sunday,0,383.93,57.33,55.82,6.7,"Anáhuac Los Manzanos, 11460 Miguel Hidalgo, Mexico City, MX","Francisco Villa, San Martín de las Pirámides, 55850 Estado de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=An%C3%A1huac%20Los%20Manzanos%2C%2011460%20Miguel%20Hidalgo%2C%20Mexico%20City%2C%20MX&destination=Francisco%20Villa%2C%20San%20Mart%C3%ADn%20de%20las%20Pir%C3%A1mides%2C%2055850%20Estado%20de%20M%C3%A9xico%2C%20MX
a5950e8e-abd6-4237-b395-5888d57685c3,2025-02-01 23:42:02,2025,02,5,Saturday,23,94.9,22.45,14.5,4.23,"Cuadrante de San Francisco, 04320 Coyoacán, Ciudad de México, MX","Anáhuac Mariano Escobedo, 11310 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Cuadrante%20de%20San%20Francisco%2C%2004320%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=An%C3%A1huac%20Mariano%20Escobedo%2C%2011310%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
ed96dcb8-1678-4f61-8968-2e52e43a2fb6,2025-02-01 23:28:18,2025,02,5,Saturday,23,23.5,5.75,3.4,4.09,"Letrán Valle, 03650 Benito Juárez, Ciudad de México, MX","San Lucas, 04030 Coyoacán, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Letr%C3%A1n%20Valle%2C%2003650%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=San%20Lucas%2C%2004030%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
b08eaf39-6ed5-4be6-b7e2-4e02c0050e52,2025-02-01 22:59:08,2025,02,5,Saturday,22,162.41,18.55,16.21,8.76,"San Juan de Aragón Primera Sección, 07969 Gustavo A. Madero, Ciudad de México, MX","Portales Norte, 03303 Benito Juárez, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Juan%20de%20Arag%C3%B3n%20Primera%20Secci%C3%B3n%2C%2007969%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Portales%20Norte%2C%2003303%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
9bf8e209-5d0c-4956-a5bf-efe4032b1ae4,2025-02-01 22:10:05,2025,02,5,Saturday,22,180.41,40.55,32.53,4.45,"Av. Insurgentes Sur, México D.F., 01020 Ciudad de México, MX","And. a, México D.F., 07950 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av.%20Insurgentes%20Sur%2C%20M%C3%A9xico%20D.F.%2C%2001020%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=And.%20a%2C%20M%C3%A9xico%20D.F.%2C%2007950%20Ciudad%20de%20M%C3%A9xico%2C%20MX
7f5cc29b-7e58-4d50-85d7-f77c464ac9c2,2025-02-01 21:45:39,2025,02,5,Saturday,21,115.89,19.33,16.63,6.0,"Avenida F.C. de Cintura, México D.F., 15270 Ciudad de México, MX","Primera Priv. Altamirano, México D.F., 01090 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20F.C.%20de%20Cintura%2C%20M%C3%A9xico%20D.F.%2C%2015270%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Primera%20Priv.%20Altamirano%2C%20M%C3%A9xico%20D.F.%2C%2001090%20Ciudad%20de%20M%C3%A9xico%2C%20MX
5cc9bc9e-fb3f-4a7d-bc31-426fde75176e,2025-02-01 21:34:09,2025,02,5,Saturday,21,34.2,10.23,5.46,3.34,"Ignacio Zaragoza, 15000 Venustiano Carranza, Ciudad de México, MX","Zona Centro, 15100 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Ignacio%20Zaragoza%2C%2015000%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Zona%20Centro%2C%2015100%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
40009458-d328-4663-a66c-9f9acd4b538c,2025-02-01 20:30:57,2025,02,5,Saturday,20,154.45,31.9,25.37,4.84,"San Lorenzo Huipulco, 14370 Tlalpan, Ciudad de México, MX","Calle 6, Cdad. Nezahualcóyotl, 57200 Estado de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Lorenzo%20Huipulco%2C%2014370%20Tlalpan%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%206%2C%20Cdad.%20Nezahualc%C3%B3yotl%2C%2057200%20Estado%20de%20M%C3%A9xico%2C%20MX
c5d75718-4d5b-4fbb-8432-d34b16f943e3,2025-02-01 19:51:45,2025,02,5,Saturday,19,103.67,30.55,15.03,3.39,"Guerrero, 06300 Cuauhtémoc, Ciudad de México, MX","Nezahualcóyotl, México D.F., 04620 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Guerrero%2C%2006300%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Nezahualc%C3%B3yotl%2C%20M%C3%A9xico%20D.F.%2C%2004620%20Ciudad%20de%20M%C3%A9xico%2C%20MX
341d7879-5bd8-4e5d-9244-f8c05b19dde0,2025-02-01 19:31:38,2025,02,5,Saturday,19,54.14,10.33,5.75,5.24,"La Joya, 07890 Gustavo A. Madero, Ciudad de México, MX","Centro, 06010 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=La%20Joya%2C%2007890%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Centro%2C%2006010%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
ea350c0a-ed76-4550-a07a-be671ee2353a,2025-02-01 18:35:53,2025,02,5,Saturday,18,158.23,39.2,22.37,4.04,"Moctezuma Segunda Sección, 15530 Venustiano Carranza, Ciudad de México, MX","Moctezuma Segunda Sección, 15530 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Moctezuma%20Segunda%20Secci%C3%B3n%2C%2015530%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Moctezuma%20Segunda%20Secci%C3%B3n%2C%2015530%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a2ec7da0-6eff-4a39-bbdb-4b44d88a747f,2025-02-01 17:51:26,2025,02,5,Saturday,17,65.6,22.83,11.25,2.87,"Calle Sepomex, Secretaría de Comunicaciónes y Transportes, 07700 Gustavo A. Madero, Ciudad de México, MX","20 de Noviembre, 15300 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Sepomex%2C%20Secretar%C3%ADa%20de%20Comunicaci%C3%B3nes%20y%20Transportes%2C%2007700%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=20%20de%20Noviembre%2C%2015300%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
4889c1c0-94b3-47ce-8720-a768fdbc5905,2025-02-01 17:29:09,2025,02,5,Saturday,17,116.24,35.2,16.88,3.3,"Av. Homero N° 310, Miguel Hidalgo, 11550 Ciudad de México, Ciudad de México, MX","Margarita Maza de Juárez, México D.F., 07700 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av.%20Homero%20N%C2%B0%20310%2C%20Miguel%20Hidalgo%2C%2011550%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Margarita%20Maza%20de%20Ju%C3%A1rez%2C%20M%C3%A9xico%20D.F.%2C%2007700%20Ciudad%20de%20M%C3%A9xico%2C%20MX
0e07a864-9d9b-4b1e-bcdf-e4c14f2717e5,2025-02-01 16:57:35,2025,02,5,Saturday,16,45.32,14.07,5.79,3.22,"02770 Azcapotzalco, Ciudad de México, MX","Av. Horacio, México D.F., 11560 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=02770%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av.%20Horacio%2C%20M%C3%A9xico%20D.F.%2C%2011560%20Ciudad%20de%20M%C3%A9xico%2C%20MX
d36f326c-58a6-4117-80fe-c7f0a5d8b46f,2025-02-01 16:46:40,2025,02,5,Saturday,16,76.12,26.37,9.87,2.89,"Centro, 06000 Cuauhtémoc, Ciudad de México, MX","San Francisco Tetecala, 02730 Azcapotzalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro%2C%2006000%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=San%20Francisco%20Tetecala%2C%2002730%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
2cc621fe-e94c-4e6e-83f2-b1cc3ec9d9ea,2025-02-01 16:19:56,2025,02,5,Saturday,16,87.18,22.33,8.68,3.9,"San Diego Churubusco, 04120 Coyoacán, Ciudad de México, MX","Col Centro, 06000 Cuauhtémoc, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Diego%20Churubusco%2C%2004120%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Centro%2C%2006000%20Cuauht%C3%A9moc%2C%20DF%2C%20MX
35bdfca3-0d4e-448c-9600-763ee92ee332,2025-02-01 16:04:19,2025,02,5,Saturday,16,33.09,11.05,3.14,2.99,"Xoco, 03330 Benito Juárez, Ciudad de México, MX","Av División del Nte 2545, Coyoacán, Col Del Carmen Coyoacan Coyoacan, 04000 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Xoco%2C%2003330%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av%20Divisi%C3%B3n%20del%20Nte%202545%2C%20Coyoac%C3%A1n%2C%20Col%20Del%20Carmen%20Coyoacan%20Coyoacan%2C%2004000%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
7d97e374-a8e5-4672-a048-1fb78e37834e,2025-02-01 15:43:11,2025,02,5,Saturday,15,57.8,14.23,12.8,4.06,"Jardín Balbuena, 15900 Venustiano Carranza, Mexico City, MX","Av Coyoacán Benito Juárez, Benito Juárez, 03330 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Jard%C3%ADn%20Balbuena%2C%2015900%20Venustiano%20Carranza%2C%20Mexico%20City%2C%20MX&destination=Av%20Coyoac%C3%A1n%20Benito%20Ju%C3%A1rez%2C%20Benito%20Ju%C3%A1rez%2C%2003330%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
6d47792c-aac4-4fe1-9eb8-f58553bbde40,2025-02-01 14:52:03,2025,02,5,Saturday,14,153.67,41.13,16.36,3.74,"San Pedro Zacatenco, 07360 Gustavo A. Madero, Ciudad de México, MX","Col Moctezuma 2a Sección, 15530 Venustiano Carranza, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Pedro%20Zacatenco%2C%2007360%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Moctezuma%202a%20Secci%C3%B3n%2C%2015530%20Venustiano%20Carranza%2C%20DF%2C%20MX
0adbeeaf-c16f-4b48-8bfe-c2c94d8b3173,2025-02-01 14:06:40,2025,02,5,Saturday,14,57.35,35.83,8.95,1.6,"Col Morelos Cuauhtémoc, 06200 Ciudad de México, CMX, MX","Residencial Zacatenco, 07369 Gustavo A. Madero, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Morelos%20Cuauht%C3%A9moc%2C%2006200%20Ciudad%20de%20M%C3%A9xico%2C%20CMX%2C%20MX&destination=Residencial%20Zacatenco%2C%2007369%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
5b98f927-08eb-4da9-8e7c-322c7ec744cd,2025-02-01 13:52:07,2025,02,5,Saturday,13,96.02,22.05,9.59,4.35,"Los Picos VI-B, 09420 Iztapalapa, Mexico City, MX","México D.F., 06200 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Los%20Picos%20VI-B%2C%2009420%20Iztapalapa%2C%20Mexico%20City%2C%20MX&destination=M%C3%A9xico%20D.F.%2C%2006200%20Ciudad%20de%20M%C3%A9xico%2C%20MX
bf9500d0-16c3-4ead-9189-49d6f999e71f,2025-02-01 13:39:07,2025,02,5,Saturday,13,24.11,4.85,1.6,4.97,"El Rodeo, 08510 Iztacalco, Ciudad de México, MX","Guzapa, México D.F., 08040 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=El%20Rodeo%2C%2008510%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Guzapa%2C%20M%C3%A9xico%20D.F.%2C%2008040%20Ciudad%20de%20M%C3%A9xico%2C%20MX
6704e9a6-09be-4caf-ba95-5be385f1cfd6,2025-02-01 13:26:27,2025,02,5,Saturday,13,24.32,7.17,2.13,3.39,"Agrícola Oriental, 08500 Iztacalco, Ciudad de México, MX","Paseos de Churubusco, 09030 Iztapalapa, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Agr%C3%ADcola%20Oriental%2C%2008500%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Paseos%20de%20Churubusco%2C%2009030%20Iztapalapa%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
1b4bfe46-0640-427c-aafb-eae46d20f270,2025-02-01 02:05:00,2025,02,5,Saturday,2,178.49,28.9,17.52,6.18,"Polanco, 11560 Miguel Hidalgo, Ciudad de México, MX","Internacional, México D.F., 15620 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Polanco%2C%2011560%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Internacional%2C%20M%C3%A9xico%20D.F.%2C%2015620%20Ciudad%20de%20M%C3%A9xico%2C%20MX
e20a0a00-96ab-4a4b-a736-d52a8127d32e,2025-02-01 01:37:50,2025,02,5,Saturday,1,36.46,6.93,2.15,5.26,"Pensil Norte, 11430 Miguel Hidalgo, Ciudad de México, MX","11450 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Pensil%20Norte%2C%2011430%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=11450%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
