trip_id,fecha_local,anio,mes,semana_iso,dia_semana,hora,monto_bruto,duracion_min,distancia_km,mxn_por_minuto,origen,destino,estado,enlace_google_maps
98efcc1c-d91e-5a23-b36a-eed0f088579d,2025-01-05 14:00:00,2025,01,1,Sunday,14,20.52,0.0,0.0,0.0,Ubicación no disponible,Ubicación no disponible,,
960e62f2-32c0-5fb7-948b-0b099701fac5,2025-01-05 14:00:00,2025,01,1,Sunday,14,22.23,0.0,0.0,0.0,Ubicación no disponible,Ubicación no disponible,,
a2b1fcda-ac8d-445a-b686-7befa90186b1,2025-01-04 21:15:50,2025,01,1,Saturday,21,216.23,37.75,32.97,5.73,"Primero de Mayo, 15440 Venustiano Carranza, Ciudad de México, MX","Av Pavo Real, San Miguel Coatlinchán, 56250 Estado de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Primero%20de%20Mayo%2C%2015440%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av%20Pavo%20Real%2C%20San%20Miguel%20Coatlinch%C3%A1n%2C%2056250%20Estado%20de%20M%C3%A9xico%2C%20MX
edff4fa3-6d7f-45e3-929d-42ec0b5f6427,2025-01-04 20:57:18,2025,01,1,Saturday,20,48.77,13.73,5.55,3.55,"Guerrero, 06300 Cuauhtémoc, Ciudad de México, MX","Calle Japón, México D.F., 15400 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Guerrero%2C%2006300%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20Jap%C3%B3n%2C%20M%C3%A9xico%20D.F.%2C%2015400%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a5c09df3-e3e0-4cdf-a89c-33aa13a90c78,2025-01-04 20:48:05,2025,01,1,Saturday,20,30.88,4.83,1.59,6.39,"Arenal, 02980 Azcapotzalco, Ciudad de México, MX","Santa María La Ribera, 06400 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Arenal%2C%2002980%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Santa%20Mar%C3%ADa%20La%20Ribera%2C%2006400%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
f9bcf569-68b4-43ca-87c6-51b932a12675,2025-01-04 19:55:11,2025,01,1,Saturday,19,99.1,18.08,12.7,5.48,"Polanco II Sección, 11530 Miguel Hidalgo, Ciudad de México, MX","Defensores de La República, 07780 Gustavo A. Madero, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Polanco%20II%20Secci%C3%B3n%2C%2011530%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Defensores%20de%20La%20Rep%C3%BAblica%2C%2007780%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
6f764844-1cc5-412e-9a04-70a58c4f7fd0,2025-01-04 19:37:43,2025,01,1,Saturday,19,32.19,10.05,4.89,3.2,"San Miguel Chapultepec, 11850 Miguel Hidalgo, Mexico City, MX","Granada, 11520 Miguel Hidalgo, Mexico City, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Miguel%20Chapultepec%2C%2011850%20Miguel%20Hidalgo%2C%20Mexico%20City%2C%20MX&destination=Granada%2C%2011520%20Miguel%20Hidalgo%2C%20Mexico%20City%2C%20MX
137f048a-6f7f-450d-a5ca-115aea8b7b5e,2025-01-04 19:10:36,2025,01,1,Saturday,19,69.84,16.72,9.01,4.18,"Av Ribera de San Cosme, Cuauhtémoc, 06400 Ciudad de México, Ciudad de México, MX","16 de Septiembre, 11810 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20Ribera%20de%20San%20Cosme%2C%20Cuauht%C3%A9moc%2C%2006400%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=16%20de%20Septiembre%2C%2011810%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
4886098e-7da4-467e-aad6-82bf77c7c261,2025-01-04 18:27:06,2025,01,1,Saturday,18,89.33,25.42,12.26,3.51,"Del Valle Centro, 03100 Benito Juárez, Ciudad de México, MX","Clavería, 02080 Azcapotzalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Del%20Valle%20Centro%2C%2003100%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Claver%C3%ADa%2C%2002080%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
0ad5fbc4-dc64-4ad3-bcb8-d83d276289cf,2025-01-04 18:14:51,2025,01,1,Saturday,18,29.51,5.53,2.11,5.34,"Av San Antonio y Av Revolución, Col Nonoalco Benito Juárez, 03700 Ciudad de México, CMX, MX","Maximino Ávila Camacho, México D.F., 03710 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20San%20Antonio%20y%20Av%20Revoluci%C3%B3n%2C%20Col%20Nonoalco%20Benito%20Ju%C3%A1rez%2C%2003700%20Ciudad%20de%20M%C3%A9xico%2C%20CMX%2C%20MX&destination=Maximino%20%C3%81vila%20Camacho%2C%20M%C3%A9xico%20D.F.%2C%2003710%20Ciudad%20de%20M%C3%A9xico%2C%20MX
b971de3e-ada0-4d75-8f6e-dc0c9012c64c,2025-01-04 17:51:04,2025,01,1,Saturday,17,52.35,14.75,4.59,3.55,"Col Hipódromo Condesa, 06170 Cuauhtémoc, CMX, MX","Alta Tensión, México D.F., 01460 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Hip%C3%B3dromo%20Condesa%2C%2006170%20Cuauht%C3%A9moc%2C%20CMX%2C%20MX&destination=Alta%20Tensi%C3%B3n%2C%20M%C3%A9xico%20D.F.%2C%2001460%20Ciudad%20de%20M%C3%A9xico%2C%20MX
ecc879a5-fbd6-47b0-97ca-4090bfd157f6,2025-01-04 17:42:09,2025,01,1,Saturday,17,27.85,8.0,2.8,3.48,"Col Roma Norte, 06700 Cuauhtémoc, DF, MX","C. Ensenada, México D.F., 06100 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Roma%20Norte%2C%2006700%20Cuauht%C3%A9moc%2C%20DF%2C%20MX&destination=C.%20Ensenada%2C%20M%C3%A9xico%20D.F.%2C%2006100%20Ciudad%20de%20M%C3%A9xico%2C%20MX
7ca85a50-6091-4461-8252-5a412be12bc7,2025-01-04 17:13:56,2025,01,1,Saturday,17,60.02,16.58,9.42,3.62,"Zacahuitzco, Benito Juárez, 03550 Benito Juárez, Mexico City, MX","Monterrey, México D.F., 06700 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Zacahuitzco%2C%20Benito%20Ju%C3%A1rez%2C%2003550%20Benito%20Ju%C3%A1rez%2C%20Mexico%20City%2C%20MX&destination=Monterrey%2C%20M%C3%A9xico%20D.F.%2C%2006700%20Ciudad%20de%20M%C3%A9xico%2C%20MX
d8320998-70fb-410a-86e7-beb08bbe3fcc,2025-01-04 17:03:17,2025,01,1,Saturday,17,46.03,13.27,5.9,3.47,"Col Xoco, 03330 Benito Juárez, DF, MX","03540 Benito Juárez, Mexico City, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Xoco%2C%2003330%20Benito%20Ju%C3%A1rez%2C%20DF%2C%20MX&destination=03540%20Benito%20Ju%C3%A1rez%2C%20Mexico%20City%2C%20MX
15948b9b-7247-472e-a62c-ff26dbff24c5,2025-01-04 16:38:16,2025,01,1,Saturday,16,57.92,23.28,9.17,2.49,"Roma Norte, 06700 Cuauhtémoc, Ciudad de México, MX","Av. Rio Churubusco, Col Xoco, 03330 Benito Juárez, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Roma%20Norte%2C%2006700%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av.%20Rio%20Churubusco%2C%20Col%20Xoco%2C%2003330%20Benito%20Ju%C3%A1rez%2C%20DF%2C%20MX
b828c4f5-1968-483c-b0af-a0ec9d883349,2025-01-04 16:08:41,2025,01,1,Saturday,16,71.43,21.82,10.13,3.27,"Industrial, 07800 Gustavo A. Madero, Ciudad de México, MX","Col Roma, 06700 Cuauhtémoc, CMX, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Industrial%2C%2007800%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Roma%2C%2006700%20Cuauht%C3%A9moc%2C%20CMX%2C%20MX
245d19cd-1618-454a-ad1a-ee4e9f72c0fd,2025-01-04 15:33:17,2025,01,1,Saturday,15,45.5,14.05,6.21,3.24,"Col Buenavista, 06350 Cuauhtémoc, DF, MX","Vallejo, 07870 Gustavo A. Madero, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Buenavista%2C%2006350%20Cuauht%C3%A9moc%2C%20DF%2C%20MX&destination=Vallejo%2C%2007870%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
fe57c976-9e5d-414d-947d-62d3c17002db,2025-01-04 14:58:02,2025,01,1,Saturday,14,60.95,27.55,9.98,2.21,"Col Jardín Balbuena, 15900 Venustiano Carranza, DF, MX","México D.F., 06350 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Jard%C3%ADn%20Balbuena%2C%2015900%20Venustiano%20Carranza%2C%20DF%2C%20MX&destination=M%C3%A9xico%20D.F.%2C%2006350%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a579db8d-b99c-40dd-a99a-2fd89eb0727d,2025-01-04 14:37:57,2025,01,1,Saturday,14,43.16,11.68,5.15,3.7,"San Juan de Aragón Primera Sección, 07969 Gustavo A. Madero, Ciudad de México, MX","Moctezuma Segunda Sección, 15530 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=San%20Juan%20de%20Arag%C3%B3n%20Primera%20Secci%C3%B3n%2C%2007969%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Moctezuma%20Segunda%20Secci%C3%B3n%2C%2015530%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
fe6464db-7808-4d9a-8da5-a7315624ed48,2025-01-03 22:11:44,2025,01,1,Friday,22,70.44,10.88,10.65,6.47,"Militar Marte, 08830 Iztacalco, Mexico City, MX","Capitán Carlos León, Col Peñón de los Baños Venustiano Carranza, 15620 Ciudad de México, CMX, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Militar%20Marte%2C%2008830%20Iztacalco%2C%20Mexico%20City%2C%20MX&destination=Capit%C3%A1n%20Carlos%20Le%C3%B3n%2C%20Col%20Pe%C3%B1%C3%B3n%20de%20los%20Ba%C3%B1os%20Venustiano%20Carranza%2C%2015620%20Ciudad%20de%20M%C3%A9xico%2C%20CMX%2C%20MX
eaa58fe9-fd2e-4db9-9ea0-61ac96194f89,2025-01-03 21:50:34,2025,01,1,Friday,21,77.9,14.5,9.24,5.37,"Guerrero, 06300 Cuauhtémoc, Ciudad de México, MX","Santiago Sur, 08800 Iztacalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Guerrero%2C%2006300%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Santiago%20Sur%2C%2008800%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
c3a61e75-57e1-4629-9e56-e53f92c13a5d,2025-01-03 21:10:48,2025,01,1,Friday,21,56.23,15.58,7.63,3.61,"Roma Norte, 06700 Cuauhtémoc, Ciudad de México, MX","Nte. 1-J, México D.F., Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Roma%20Norte%2C%2006700%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Nte.%201-J%2C%20M%C3%A9xico%20D.F.%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
ddd621a2-5860-4779-868b-efaaf310bf02,2025-01-03 21:04:20,2025,01,1,Friday,21,31.33,6.55,2.0,4.78,"Av. Niños Héroes, México D.F., 06720 Ciudad de México, MX","C. Tres Guerras, México D.F., 06000 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av.%20Ni%C3%B1os%20H%C3%A9roes%2C%20M%C3%A9xico%20D.F.%2C%2006720%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=C.%20Tres%20Guerras%2C%20M%C3%A9xico%20D.F.%2C%2006000%20Ciudad%20de%20M%C3%A9xico%2C%20MX
1bc65799-3b62-4d54-9b47-5f4f9db4616a,2025-01-03 20:36:24,2025,01,1,Friday,20,39.49,11.03,4.28,3.58,"Calle Sur 103, 15960 Venustiano Carranza, Ciudad de México, MX","Centro, 06080 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Sur%20103%2C%2015960%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Centro%2C%2006080%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
9ce74b02-9ad9-4d9b-a550-38bf8d433816,2025-01-03 20:08:45,2025,01,1,Friday,20,74.43,22.17,12.47,3.36,"Calle 100 Metros S, 07760 Gustavo A. Madero, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20100%20Metros%20S%2C%2007760%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Colonia%20Morelos%2C%2015270%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
f228a1ba-e9db-4fe1-9f68-224fcfe413ec,2025-01-03 19:45:06,2025,01,1,Friday,19,64.85,13.93,6.29,4.66,"Avenida Puente de Alvarado, Buenavista, 06350 Cuauhtémoc, Ciudad de México, MX","Bahía Magdalena, México D.F., 02630 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20Puente%20de%20Alvarado%2C%20Buenavista%2C%2006350%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Bah%C3%ADa%20Magdalena%2C%20M%C3%A9xico%20D.F.%2C%2002630%20Ciudad%20de%20M%C3%A9xico%2C%20MX
2e6e5875-c840-4d9f-972b-3454036490da,2025-01-03 19:11:53,2025,01,1,Friday,19,85.31,31.88,10.95,2.68,"Granjas México, 08400 Iztacalco, Ciudad de México, MX","Buenavista, 06350 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Granjas%20M%C3%A9xico%2C%2008400%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Buenavista%2C%2006350%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a0a5f8ab-7a17-4afd-9b22-6ec5c8c896e7,2025-01-03 18:57:57,2025,01,1,Friday,18,48.3,11.2,8.11,4.31,"José Stalin, 1o. de Mayo, 15440 Ciudad de México, MX","Granjas México, 08400 Iztacalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Jos%C3%A9%20Stalin%2C%201o.%20de%20Mayo%2C%2015440%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Granjas%20M%C3%A9xico%2C%2008400%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
412e78f4-4ab9-4d26-87ca-b233472e6e0d,2025-01-03 18:34:59,2025,01,1,Friday,18,75.49,20.57,15.29,3.67,"06140 Cuauhtémoc, Ciudad de México, MX","15320 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=06140%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=15320%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
51f1fa05-1cb2-4037-b092-424df0197a91,2025-01-03 17:51:38,2025,01,1,Friday,17,128.41,31.43,15.51,4.09,"Cerro del Agua, Col Copilco Universidad Coyoacán, 04360 Ciudad de México, Ciudad de México, MX","Tamaulipas 45, Cuauhtémoc, Col Condesa Cuauhtémoc, 06140 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Cerro%20del%20Agua%2C%20Col%20Copilco%20Universidad%20Coyoac%C3%A1n%2C%2004360%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Tamaulipas%2045%2C%20Cuauht%C3%A9moc%2C%20Col%20Condesa%20Cuauht%C3%A9moc%2C%2006140%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
e502f255-a823-4067-84cb-8eded5976728,2025-01-03 17:23:20,2025,01,1,Friday,17,43.91,16.33,8.96,2.69,"Col Campestre Churubusco, 04200 Coyoacán, DF, MX","Copilco Universidad, 04360 Coyoacán, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Campestre%20Churubusco%2C%2004200%20Coyoac%C3%A1n%2C%20DF%2C%20MX&destination=Copilco%20Universidad%2C%2004360%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
023e5a24-1787-442e-aee7-eae63152cb9c,2025-01-03 15:58:33,2025,01,1,Friday,15,91.77,23.27,8.64,3.94,"Ciprés, Ecatepec de Morelos, 55340 Estado de México, MX","Norte 72-A 3818, 07859 Gustavo A. Madero, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Cipr%C3%A9s%2C%20Ecatepec%20de%20Morelos%2C%2055340%20Estado%20de%20M%C3%A9xico%2C%20MX&destination=Norte%2072-A%203818%2C%2007859%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
921d2f70-3d0d-4f5a-a128-9c51e0154643,2025-01-03 14:32:57,2025,01,1,Friday,14,187.07,10.0,31.29,18.71,"Netzahualcoyotl, Centro, 56140 Texcoco, EM, MX","Eje Vial Vía José María Morelos, 55548 Ecatepec de Morelos, México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Netzahualcoyotl%2C%20Centro%2C%2056140%20Texcoco%2C%20EM%2C%20MX&destination=Eje%20Vial%20V%C3%ADa%20Jos%C3%A9%20Mar%C3%ADa%20Morelos%2C%2055548%20Ecatepec%20de%20Morelos%2C%20M%C3%A9xico%2C%20MX
17d9e380-4403-44dc-93b4-fdb0b5f867e2,2025-01-02 22:50:53,2025,01,1,Thursday,22,45.94,9.4,4.32,4.89,"Queretaro, Col Roma, 57200 Cuauhtémoc, Ciudad de México, MX","Narvarte Oriente, 03023 Benito Juárez, Mexico City, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Queretaro%2C%20Col%20Roma%2C%2057200%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Narvarte%20Oriente%2C%2003023%20Benito%20Ju%C3%A1rez%2C%20Mexico%20City%2C%20MX
1ebcc5bc-4610-4102-a441-59177045286d,2025-01-02 22:33:46,2025,01,1,Thursday,22,41.42,8.3,5.31,4.99,"Av Insurgentes Sur, Col Roma Nte, 06700 Cuauhtémoc, Ciudad de México, MX","Narvarte Oriente, 03023 Benito Juárez, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20Insurgentes%20Sur%2C%20Col%20Roma%20Nte%2C%2006700%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Narvarte%20Oriente%2C%2003023%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
