trip_id,fecha_local,anio,mes,semana_iso,dia_semana,hora,monto_bruto,duracion_min,distancia_km,mxn_por_minuto,origen,destino,estado,enlace_google_maps
c4bc6e83-1083-4d6b-8c82-151a0b563ec6,2024-12-15 18:45:59,2024,12,50,Sunday,18,186.2,18.5,6.88,10.06,"Centro, 06020 Cuauhtémoc, Ciudad de México, MX","Centro, 06020 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro%2C%2006020%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Centro%2C%2006020%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
1fbb06fe-6d1d-4d38-94e2-498dfe27bf15,2024-12-15 16:28:42,2024,12,50,Sunday,16,105.31,29.43,11.4,3.58,"Peralvillo, 06220 Cuauhtémoc, Ciudad de México, MX","Reforma Iztaccíhuatl Sur, 08840 Iztacalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Peralvillo%2C%2006220%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Reforma%20Iztacc%C3%ADhuatl%20Sur%2C%2008840%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
392c07f4-6098-466d-a6e7-a5fc1ccf2a2b,2024-12-15 16:09:30,2024,12,50,Sunday,16,77.22,7.22,4.18,10.7,"Tlatilco, 02860 Azcapotzalco, Ciudad de México, MX","Col Maza, 06270 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Tlatilco%2C%2002860%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Maza%2C%2006270%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
b9802a3b-7cd6-4530-97c7-0d3e4a32dc0a,2024-12-15 15:45:20,2024,12,50,Sunday,15,86.85,21.3,8.13,4.08,"Polanco, 11590 Miguel Hidalgo, Ciudad de México, MX","Avenida Antonio Valeriano, San Francisco Xocotitla, 02960 Azcapotzalco, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Polanco%2C%2011590%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Avenida%20Antonio%20Valeriano%2C%20San%20Francisco%20Xocotitla%2C%2002960%20Azcapotzalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
24dc5dc1-93ae-4dd2-b715-3b71ba99d0ce,2024-12-15 15:27:53,2024,12,50,Sunday,15,94.66,12.23,5.71,7.74,"11830 Miguel Hidalgo, Ciudad de México, MX","Col Chapultepec Morales, 11000 Miguel Hidalgo, CMX, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=11830%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Chapultepec%20Morales%2C%2011000%20Miguel%20Hidalgo%2C%20CMX%2C%20MX
ee305bf0-3507-40b6-990a-fa2964589774,2024-12-15 15:03:45,2024,12,50,Sunday,15,153.52,9.27,5.01,16.56,"Medellín, Col Roma Sur, 06760 Cuauhtemoc, Ciudad de México, MX","Halcón, México D.F., 01140 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Medell%C3%ADn%2C%20Col%20Roma%20Sur%2C%2006760%20Cuauhtemoc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Halc%C3%B3n%2C%20M%C3%A9xico%20D.F.%2C%2001140%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a48a89d4-291a-4ba6-a957-e9089b90dc3c,2024-12-15 14:13:44,2024,12,50,Sunday,14,163.99,27.67,9.17,5.93,"Avenida Ricardo Flores Magen, Tlatelolco, 06900 Cuauhtémoc, Ciudad de México, MX","Av Nuevo León, 06100 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20Ricardo%20Flores%20Magen%2C%20Tlatelolco%2C%2006900%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Av%20Nuevo%20Le%C3%B3n%2C%2006100%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
249099df-5bb7-4cb8-b799-0b6c63b01f75,2024-12-15 13:43:15,2024,12,50,Sunday,13,142.06,32.45,3.34,4.38,"Calle Tacuba, Centro, 06010 Cuauhtémoc, Ciudad de México, MX","Calle Salvador Díaz Mirón, México D.F., 06400 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Tacuba%2C%20Centro%2C%2006010%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20Salvador%20D%C3%ADaz%20Mir%C3%B3n%2C%20M%C3%A9xico%20D.F.%2C%2006400%20Ciudad%20de%20M%C3%A9xico%2C%20MX
6f63e443-6394-4db2-9832-f0a479449688,2024-12-15 13:09:55,2024,12,50,Sunday,13,103.9,27.85,9.05,3.73,"Mora, México D.F., 07730 Ciudad de México, MX","Allende, Col Centro Cuauhtémoc, 06010 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Mora%2C%20M%C3%A9xico%20D.F.%2C%2007730%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Allende%2C%20Col%20Centro%20Cuauht%C3%A9moc%2C%2006010%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
61b09ad3-a1cf-4118-9ecb-74ba63456a5b,2024-12-15 12:00:23,2024,12,50,Sunday,12,214.05,1.0,31.75,214.05,"Calle Framboyanes, 56150 Salitrería, México, MX","Magdalena de Las Salinas, 07760 Gustavo A. Madero, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Framboyanes%2C%2056150%20Salitrer%C3%ADa%2C%20M%C3%A9xico%2C%20MX&destination=Magdalena%20de%20Las%20Salinas%2C%2007760%20Gustavo%20A.%20Madero%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
0e2ae25e-f8bb-4f8e-a166-c9a70aebebe2,2024-12-15 00:53:16,2024,12,50,Sunday,0,122.66,12.63,8.31,9.71,"Calle 34, 56303 Santiago Chimalpa, México, MX","Calle Carril de Xolache, 56204 El Xolache, México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%2034%2C%2056303%20Santiago%20Chimalpa%2C%20M%C3%A9xico%2C%20MX&destination=Calle%20Carril%20de%20Xolache%2C%2056204%20El%20Xolache%2C%20M%C3%A9xico%2C%20MX
dd336d10-8bf4-46c8-9069-67aea4c29b97,2024-12-14 23:55:54,2024,12,50,Saturday,23,222.66,41.8,35.28,5.33,"Atlampa, 06450 Cuauhtémoc, Ciudad de México, MX","Granjas el Arenal, 56310 Estado de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Atlampa%2C%2006450%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Granjas%20el%20Arenal%2C%2056310%20Estado%20de%20M%C3%A9xico%2C%20MX
57a0bea4-1c71-4d91-bfea-e0088496e353,2024-12-14 23:46:03,2024,12,50,Saturday,23,63.75,13.83,10.97,4.61,"Pensador Mexicano, 15510 Venustiano Carranza, Ciudad de México, MX","Santa María La Ribera, 06400 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Pensador%20Mexicano%2C%2015510%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Santa%20Mar%C3%ADa%20La%20Ribera%2C%2006400%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
a5d853e8-9410-4f97-9f01-0656bde4c3be,2024-12-14 23:14:24,2024,12,50,Saturday,23,163.06,15.28,14.48,10.67,"Ciudad de Los Deportes, 03710 Benito Juárez, Ciudad de México, MX","Terminal 1, Aeropuerto Internacional de la Ciudad de México (MEX), Col Peñón de los Baños, 15620 Venustiano Carranza, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Ciudad%20de%20Los%20Deportes%2C%2003710%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Terminal%201%2C%20Aeropuerto%20Internacional%20de%20la%20Ciudad%20de%20M%C3%A9xico%20%28MEX%29%2C%20Col%20Pe%C3%B1%C3%B3n%20de%20los%20Ba%C3%B1os%2C%2015620%20Venustiano%20Carranza%2C%20DF%2C%20MX
ee9efef1-720b-4d16-b65b-8bfd75eec75b,2024-12-14 23:00:22,2024,12,50,Saturday,23,91.84,15.98,8.41,5.75,"De La Candelaria, 04380 Coyoacán, Ciudad de México, MX","Insurgentes Mixcoac, 03920 Benito Juárez, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=De%20La%20Candelaria%2C%2004380%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Insurgentes%20Mixcoac%2C%2003920%20Benito%20Ju%C3%A1rez%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
769f5f30-03cd-4f65-a237-77bbcb47c19b,2024-12-14 22:32:25,2024,12,50,Saturday,22,156.89,17.77,11.86,8.83,"Tacubaya, 11870 Miguel Hidalgo, Ciudad de México, MX","04620 Coyoacán, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Tacubaya%2C%2011870%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=04620%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
c7334e2f-cd14-44a3-acb0-472d085cc824,2024-12-14 22:11:32,2024,12,50,Saturday,22,101.02,12.97,7.67,7.79,"Juárez, 06600 Cuauhtémoc, Ciudad de México, MX","Botticelli, México D.F., 03700 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Ju%C3%A1rez%2C%2006600%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Botticelli%2C%20M%C3%A9xico%20D.F.%2C%2003700%20Ciudad%20de%20M%C3%A9xico%2C%20MX
37421679-886e-46dc-9ca6-66fba9141c66,2024-12-14 19:52:07,2024,12,50,Saturday,19,304.3,59.4,43.61,5.12,"Cam. Real, Santiaguito, 56217 Estado de México, MX","Arango y Escandón, México D.F., 02230 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Cam.%20Real%2C%20Santiaguito%2C%2056217%20Estado%20de%20M%C3%A9xico%2C%20MX&destination=Arango%20y%20Escand%C3%B3n%2C%20M%C3%A9xico%20D.F.%2C%2002230%20Ciudad%20de%20M%C3%A9xico%2C%20MX
2dba91a6-eafb-45d2-b534-f7d228731f46,2024-12-14 17:29:56,2024,12,50,Saturday,17,186.27,42.3,23.14,4.4,"Nte. 5-A, México D.F., 07780 Ciudad de México, MX","Mariano Matamoros, México D.F., 09800 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Nte.%205-A%2C%20M%C3%A9xico%20D.F.%2C%2007780%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Mariano%20Matamoros%2C%20M%C3%A9xico%20D.F.%2C%2009800%20Ciudad%20de%20M%C3%A9xico%2C%20MX
32eed4f8-3d51-42e6-9a3b-c8ce056c365d,2024-12-14 17:22:58,2024,12,50,Saturday,17,64.53,18.37,4.73,3.51,"04890 Cuauhtémoc, Ciudad de México, MX","Cda 4ta y 5ta Cda de Av Jardín, Col Ampliación Cosmopolita Azcapotzalco, 02920 Ciudad de México, CMX, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=04890%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Cda%204ta%20y%205ta%20Cda%20de%20Av%20Jard%C3%ADn%2C%20Col%20Ampliaci%C3%B3n%20Cosmopolita%20Azcapotzalco%2C%2002920%20Ciudad%20de%20M%C3%A9xico%2C%20CMX%2C%20MX
3a717f92-5cec-40b1-9b9c-0ea1b47f6541,2024-12-14 16:32:17,2024,12,50,Saturday,16,176.9,26.35,12.79,6.71,"Molino de Rosas, 01470 Álvaro Obregón, Ciudad de México, MX","04890 Cuauhtémoc, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Molino%20de%20Rosas%2C%2001470%20%C3%81lvaro%20Obreg%C3%B3n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=04890%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
246c452e-d4d5-4792-aeb8-9a18a16a82ad,2024-12-14 15:57:10,2024,12,50,Saturday,15,365.1,39.72,20.73,9.19,"Terminal 2, Aeropuerto México Venustiano Carranza, 15620 Ciudad de México, DF, MX","San Ángel, 01000 Álvaro Obregón, Mexico City, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Terminal%202%2C%20Aeropuerto%20M%C3%A9xico%20Venustiano%20Carranza%2C%2015620%20Ciudad%20de%20M%C3%A9xico%2C%20DF%2C%20MX&destination=San%20%C3%81ngel%2C%2001000%20%C3%81lvaro%20Obreg%C3%B3n%2C%20Mexico%20City%2C%20MX
eafb8305-9a2b-49dc-a56e-19d6bab578bd,2024-12-14 15:42:40,2024,12,50,Saturday,15,59.2,5.58,2.83,10.61,"Agrícola Oriental, 08500 Iztacalco, Ciudad de México, MX","Col Adolfo López Mateos, 15670 Ciudad de México, DF, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Agr%C3%ADcola%20Oriental%2C%2008500%20Iztacalco%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Col%20Adolfo%20L%C3%B3pez%20Mateos%2C%2015670%20Ciudad%20de%20M%C3%A9xico%2C%20DF%2C%20MX
154e9354-f4ee-4059-bc54-55ac1483fb6b,2024-12-13 23:19:30,2024,12,50,Friday,23,214.55,23.65,19.67,9.07,"Col Xoco, 03330 Benito Juárez, CDMX, MX","20 de Noviembre, 15300 Venustiano Carranza, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Xoco%2C%2003330%20Benito%20Ju%C3%A1rez%2C%20CDMX%2C%20MX&destination=20%20de%20Noviembre%2C%2015300%20Venustiano%20Carranza%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
510b0dc3-7baf-421b-839f-0060182ef572,2024-12-13 22:40:35,2024,12,50,Friday,22,212.54,25.25,15.51,8.42,"Avenida Hidalgo, 06010 Ciudad de México, Ciudad de México, MX","Cicalco, México D.F., 04369 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20Hidalgo%2C%2006010%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Cicalco%2C%20M%C3%A9xico%20D.F.%2C%2004369%20Ciudad%20de%20M%C3%A9xico%2C%20MX
5cb963bf-23d6-40ae-acc4-6faaf1290343,2024-12-13 21:40:32,2024,12,50,Friday,21,231.75,26.5,19.73,8.75,"04810 Coyoacán, Ciudad de México, MX","Calle J. A. Alzate, México D.F., 11360 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=04810%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20J.%20A.%20Alzate%2C%20M%C3%A9xico%20D.F.%2C%2011360%20Ciudad%20de%20M%C3%A9xico%2C%20MX
5677e4d8-4430-4c36-8aac-d74c88c9a292,2024-12-13 21:00:00,2024,12,50,Friday,21,359.14,37.08,25.02,9.69,"Granada, 11520 Miguel Hidalg, CS, MX","Calle D Mz. III, México D.F., 04400 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Granada%2C%2011520%20Miguel%20Hidalg%2C%20CS%2C%20MX&destination=Calle%20D%20Mz.%20III%2C%20M%C3%A9xico%20D.F.%2C%2004400%20Ciudad%20de%20M%C3%A9xico%2C%20MX
8189b732-d75f-4227-ad47-82d6370c9c0f,2024-12-13 20:34:33,2024,12,50,Friday,20,172.55,11.82,5.73,14.6,"Azcapotzalco, 02730 San Francisco Tetecala, DF, MX","Irrigación, 11500 Miguel Hidalgo, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Azcapotzalco%2C%2002730%20San%20Francisco%20Tetecala%2C%20DF%2C%20MX&destination=Irrigaci%C3%B3n%2C%2011500%20Miguel%20Hidalgo%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
dca8dfbe-3c17-48d0-85a2-222afef8fc53,2024-12-13 19:59:38,2024,12,50,Friday,19,284.72,22.65,15.5,12.57,"Col Mixcoac, 03910 Benito Juárez, CMX, MX","Manuel Acuña, México D.F., 02730 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Col%20Mixcoac%2C%2003910%20Benito%20Ju%C3%A1rez%2C%20CMX%2C%20MX&destination=Manuel%20Acu%C3%B1a%2C%20M%C3%A9xico%20D.F.%2C%2002730%20Ciudad%20de%20M%C3%A9xico%2C%20MX
15157668-33ce-4dd1-86c9-5d9ef7d39334,2024-12-13 19:33:14,2024,12,50,Friday,19,123.37,17.7,12.68,6.97,"06060 Ciudad de México, Ciudad de México, MX","Insurgentes Sur 1605-Piso 20, Col San José Insurgentes Benito Juárez, 03900 Ciudad de México, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=06060%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Insurgentes%20Sur%201605-Piso%2020%2C%20Col%20San%20Jos%C3%A9%20Insurgentes%20Benito%20Ju%C3%A1rez%2C%2003900%20Ciudad%20de%20M%C3%A9xico%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
6212c99d-be41-48e2-8159-affccf1a1c61,2024-12-13 18:40:21,2024,12,50,Friday,18,225.07,38.53,19.8,5.84,"Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX","Fray Servando T. de Mier, México D.F., 15900 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Santo%20Domingo%20Pedregal%20de%20Santo%20Domingo%2C%2004369%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Fray%20Servando%20T.%20de%20Mier%2C%20M%C3%A9xico%20D.F.%2C%2015900%20Ciudad%20de%20M%C3%A9xico%2C%20MX
b684276c-8047-489e-9aed-def11e33737a,2024-12-13 17:47:27,2024,12,50,Friday,17,119.14,33.18,12.91,3.59,"Centro, 06060 Cuauhtémoc, Ciudad de México, MX","Calle Papalotl, Coyoacán, 04369 Coyoacán, Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro%2C%2006060%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20Papalotl%2C%20Coyoac%C3%A1n%2C%2004369%20Coyoac%C3%A1n%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX
69790e26-0602-4839-b175-4777b92a7ced,2024-12-13 17:31:56,2024,12,50,Friday,17,86.09,18.32,5.43,4.7,"Buenavista, 06350 Cuauhtémoc, Ciudad de México, MX","Jesús María, México D.F., 06060 Ciudad de México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Buenavista%2C%2006350%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Jes%C3%BAs%20Mar%C3%ADa%2C%20M%C3%A9xico%20D.F.%2C%2006060%20Ciudad%20de%20M%C3%A9xico%2C%20MX
1fe8b22e-5ccb-4552-a880-37a39db084cb,2024-12-12 23:33:15,2024,12,50,Thursday,23,57.34,5.87,5.5,9.77,"Av Benito Bustamante, Col Niños Héroes, 56108 Texcoco, México, MX","Calle Fresno, 56300 San Salvador Atenco, México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20Benito%20Bustamante%2C%20Col%20Ni%C3%B1os%20H%C3%A9roes%2C%2056108%20Texcoco%2C%20M%C3%A9xico%2C%20MX&destination=Calle%20Fresno%2C%2056300%20San%20Salvador%20Atenco%2C%20M%C3%A9xico%2C%20MX
ef49e20e-bc78-47eb-b948-2f52a36e3655,2024-12-12 22:26:16,2024,12,50,Thursday,22,230.1,38.8,22.97,5.93,"Centro, 06070 Cuauhtémoc, Ciudad de México, MX","Calle Emiliano Zapata, 56343 Chimalhuacán, México, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Centro%2C%2006070%20Cuauht%C3%A9moc%2C%20Ciudad%20de%20M%C3%A9xico%2C%20MX&destination=Calle%20Emiliano%20Zapata%2C%2056343%20Chimalhuac%C3%A1n%2C%20M%C3%A9xico%2C%20MX
