trip_id,fecha_local,anio,mes,semana_iso,dia_semana,hora,monto_bruto,duracion_min,distancia_km,mxn_por_minuto,origen,destino,estado,enlace_google_maps
60c4279f-320a-42b4-ae4a-4c6c5dccf065,2025-03-02 00:04:40,2025,03,9,Sunday,0,86.01,25.12,14.02,3.42,"Av. Madero Poniente #5, 58000 Morelia, Michoacán de Ocampo, MX","Los Ruiseñores, 58894 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av.%20Madero%20Poniente%20%235%2C%2058000%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Los%20Ruise%C3%B1ores%2C%2058894%20Michoac%C3%A1n%2C%20MX
dd3d2444-adc8-47fa-95b7-d6648cf4b18e,2025-03-01 23:53:26,2025,03,9,Saturday,23,37.43,9.87,3.04,3.79,"Lomas de Las Villas, Morelia, 58210 Michoacán, MX","Av Francisco I. Madero Pte, Morelia, 58000 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Lomas%20de%20Las%20Villas%2C%20Morelia%2C%2058210%20Michoac%C3%A1n%2C%20MX&destination=Av%20Francisco%20I.%20Madero%20Pte%2C%20Morelia%2C%2058000%20Michoac%C3%A1n%2C%20MX
f4828b1e-33a3-4367-b161-adcfbab1e780,2025-03-01 23:38:21,2025,03,9,Saturday,23,110.7,5.48,1.6,20.2,"Bartolome de las Casas, Morelia, 58000 Morelia, Michoacán de Ocampo, MX","Calle Abolición de la Esclavitud, 58210 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Bartolome%20de%20las%20Casas%2C%20Morelia%2C%2058000%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Calle%20Abolici%C3%B3n%20de%20la%20Esclavitud%2C%2058210%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
dcb14232-b674-47ad-aad0-00f149435608,2025-03-01 23:09:04,2025,03,9,Saturday,23,134.65,9.1,3.26,14.8,"Jesus Solorzano, Col Nueva Valladolid Morelia, 58190 Morelia, Michoacán de Ocampo, MX","C. 5 de Febrero, Morelia, 58130 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Jesus%20Solorzano%2C%20Col%20Nueva%20Valladolid%20Morelia%2C%2058190%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=C.%205%20de%20Febrero%2C%20Morelia%2C%2058130%20Michoac%C3%A1n%2C%20MX
1289c098-8b43-49fc-ae41-235d0919d168,2025-03-01 23:00:48,2025,03,9,Saturday,23,59.61,18.35,7.96,3.25,"Calle Toma de Granaditas, 58210 Morelia, Michoacán de Ocampo, MX","C. Loma Escondida, Morelia, 58170 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Toma%20de%20Granaditas%2C%2058210%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=C.%20Loma%20Escondida%2C%20Morelia%2C%2058170%20Michoac%C3%A1n%2C%20MX
7be58054-734e-4b6d-b567-c0d3c9819511,2025-03-01 22:45:10,2025,03,9,Saturday,22,55.85,11.9,3.95,4.69,"Juan Sebastian Bach #51 La Loma, Morelia, 58290 Morelia, Michoacán de Ocampo, MX","Serapio Rendón, Morelia, 58000 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Juan%20Sebastian%20Bach%20%2351%20La%20Loma%2C%20Morelia%2C%2058290%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Serapio%20Rend%C3%B3n%2C%20Morelia%2C%2058000%20Michoac%C3%A1n%2C%20MX
44312335-17e7-492f-b44e-24ac9669d678,2025-03-01 22:17:08,2025,03,9,Saturday,22,74.2,18.15,7.38,4.09,"Morelia, 58350 Michoacán, MX","Arroyo Blanco, Morelia, 58088 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Morelia%2C%2058350%20Michoac%C3%A1n%2C%20MX&destination=Arroyo%20Blanco%2C%20Morelia%2C%2058088%20Michoac%C3%A1n%2C%20MX
6c0198d6-86e6-45fc-a31d-0d23c601b2a1,2025-03-01 21:52:46,2025,03,9,Saturday,21,45.69,12.85,8.38,3.56,"Blv Garcia de Leon, Morelia, 58260 Morelia, Michoacán de Ocampo, MX","Montes Cárpatos, Morelia, 58350 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Blv%20Garcia%20de%20Leon%2C%20Morelia%2C%2058260%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Montes%20C%C3%A1rpatos%2C%20Morelia%2C%2058350%20Michoac%C3%A1n%2C%20MX
69d757bd-f3cd-44da-aebc-0b1e95365380,2025-03-01 21:34:57,2025,03,9,Saturday,21,43.05,14.7,5.49,2.93,"Calle Mónico Gallegos, 58110 Morelia, Michoacán de Ocampo, MX","Batalla de Casa Mata, Morelia, 58260 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20M%C3%B3nico%20Gallegos%2C%2058110%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Batalla%20de%20Casa%20Mata%2C%20Morelia%2C%2058260%20Michoac%C3%A1n%2C%20MX
ec5fa054-7831-417c-97ae-bfe41a5d3f1e,2025-03-01 21:24:32,2025,03,9,Saturday,21,15.11,4.2,1.36,3.6,"Calle Maestro Juan Delgado, 58110 Morelia, Michoacán de Ocampo, MX","C. Antimonio, Morelia, 58130 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Maestro%20Juan%20Delgado%2C%2058110%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=C.%20Antimonio%2C%20Morelia%2C%2058130%20Michoac%C3%A1n%2C%20MX
d0e69022-8213-4a48-85da-cc11b66bbecb,2025-03-01 21:12:31,2025,03,9,Saturday,21,32.18,10.53,3.04,3.06,"Calle Zamora, 58010 Morelia, Michoacán de Ocampo, MX","Cda. Mtro. Juan Delgado, Morelia, 58110 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Zamora%2C%2058010%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Cda.%20Mtro.%20Juan%20Delgado%2C%20Morelia%2C%2058110%20Michoac%C3%A1n%2C%20MX
78e9c01e-a73a-4f7e-81fa-ef6a522c0d81,2025-03-01 21:03:35,2025,03,9,Saturday,21,22.04,5.82,2.92,3.79,"Av Francisco I. Madero Poniente, 58180 Morelia, Michoacán de Ocampo, MX","Calle Cuautla, 58000 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20Francisco%20I.%20Madero%20Poniente%2C%2058180%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Calle%20Cuautla%2C%2058000%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
525e29cb-e920-4c71-a1d5-5091f14620c0,2025-03-01 20:24:05,2025,03,9,Saturday,20,93.72,22.05,8.46,4.25,"58000 Morelia, Michoacán de Ocampo, MX","Cerrada 23 de Marzo, Morelia, 58147 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=58000%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Cerrada%2023%20de%20Marzo%2C%20Morelia%2C%2058147%20Michoac%C3%A1n%2C%20MX
b89e6757-22fb-4f03-aec6-2c012b15d06e,2025-03-01 20:12:05,2025,03,9,Saturday,20,26.8,4.48,1.56,5.98,"Colegio de San Miguel, Col Ventura Puente, 58020 Morelia, MI, MX","Blvd. García de León, Morelia, 58260 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Colegio%20de%20San%20Miguel%2C%20Col%20Ventura%20Puente%2C%2058020%20Morelia%2C%20MI%2C%20MX&destination=Blvd.%20Garc%C3%ADa%20de%20Le%C3%B3n%2C%20Morelia%2C%2058260%20Michoac%C3%A1n%2C%20MX
a00b31df-692d-4425-9ce1-6929fd212425,2025-03-01 19:55:06,2025,03,9,Saturday,19,53.18,7.42,2.64,7.17,"Calle Sor Juana Inés de la Cruz, 58000 Morelia, Michoacán de Ocampo, MX","Blvd. García de León, Morelia, 58260 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Sor%20Juana%20In%C3%A9s%20de%20la%20Cruz%2C%2058000%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Blvd.%20Garc%C3%ADa%20de%20Le%C3%B3n%2C%20Morelia%2C%2058260%20Michoac%C3%A1n%2C%20MX
b3409187-7330-4bb0-8e8e-73cec81995a4,2025-03-01 19:45:33,2025,03,9,Saturday,19,46.09,9.18,6.83,5.02,"Paseo de la República, 58116 Morelia, Michoacán de Ocampo, MX","Avenida Francisco I. Madero Oriente, Morelia, 58000 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Paseo%20de%20la%20Rep%C3%BAblica%2C%2058116%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Avenida%20Francisco%20I.%20Madero%20Oriente%2C%20Morelia%2C%2058000%20Michoac%C3%A1n%2C%20MX
a0e25d67-89e3-4bdb-bf52-9ca32b3cffac,2025-03-01 19:08:23,2025,03,9,Saturday,19,161.51,27.48,11.0,5.88,"Calle Cecilio García, 58341 Morelia, Michoacán de Ocampo, MX","Perif. Paseo de la República, Morelia, 58116 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Cecilio%20Garc%C3%ADa%2C%2058341%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Perif.%20Paseo%20de%20la%20Rep%C3%BAblica%2C%20Morelia%2C%2058116%20Michoac%C3%A1n%2C%20MX
c51d721a-9a40-4efb-9c24-8df841555841,2025-03-01 18:41:59,2025,03,9,Saturday,18,92.02,18.93,9.96,4.86,"Carr Sanata Maria - Jesus del Monte, Alfonso Espinoza Guerrero, 58090 Morelia, MI, MX","De Las Cascadas, Morelia, 58195 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Carr%20Sanata%20Maria%20-%20Jesus%20del%20Monte%2C%20Alfonso%20Espinoza%20Guerrero%2C%2058090%20Morelia%2C%20MI%2C%20MX&destination=De%20Las%20Cascadas%2C%20Morelia%2C%2058195%20Michoac%C3%A1n%2C%20MX
7a18e45e-88bf-47df-8154-34623715d86d,2025-03-01 17:19:10,2025,03,9,Saturday,17,111.81,41.25,14.01,2.71,"Valle del Rosario, Morelia, 58095 Michoacán, MX","Calle Juan Francisco Azcarate, Valle El Rosario, 58095 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Valle%20del%20Rosario%2C%20Morelia%2C%2058095%20Michoac%C3%A1n%2C%20MX&destination=Calle%20Juan%20Francisco%20Azcarate%2C%20Valle%20El%20Rosario%2C%2058095%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
b74aefb8-9fc2-4451-9520-ae2144feb08a,2025-03-01 17:07:29,2025,03,9,Saturday,17,40.07,5.12,1.59,7.83,"Calle Carlos Madrazo, 58095 Morelia, Michoacán de Ocampo, MX","C. Pirul, Morelia, 58090 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Carlos%20Madrazo%2C%2058095%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=C.%20Pirul%2C%20Morelia%2C%2058090%20Michoac%C3%A1n%2C%20MX
462afdfd-9845-4a10-a581-88ec1153b13c,2025-03-01 17:06:05,2025,03,9,Saturday,17,35.62,8.82,3.37,4.04,"Calle Ramón López Velarde, 58090 Morelia, Michoacán de Ocampo, MX","Cdad. Peluche, 58095 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Ram%C3%B3n%20L%C3%B3pez%20Velarde%2C%2058090%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Cdad.%20Peluche%2C%2058095%20Michoac%C3%A1n%2C%20MX
ecf2771e-2ddb-4228-b079-bcd99c8a329b,2025-03-01 16:57:19,2025,03,9,Saturday,16,57.64,5.58,1.69,10.33,"Avenida La Joya - José Trinidad Guido, 58095 Morelia, Michoacán de Ocampo, MX","Boulevard de las Primaveras, 58095 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20La%20Joya%20-%20Jos%C3%A9%20Trinidad%20Guido%2C%2058095%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Boulevard%20de%20las%20Primaveras%2C%2058095%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
6e8a8fd0-e3d3-432a-bfd0-a18c30deaf1d,2025-03-01 16:35:43,2025,03,9,Saturday,16,68.84,21.65,7.22,3.18,"Avenida Madero P, 58150 Morelia, Michoacán de Ocampo, MX","Calle Valle Verde, 58095 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Avenida%20Madero%20P%2C%2058150%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Calle%20Valle%20Verde%2C%2058095%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
4399ce03-3c1b-4bad-b098-201582636a0c,2025-03-01 15:54:14,2025,03,9,Saturday,15,76.94,19.37,5.81,3.97,"Calle Janitzio, 58070 Morelia, Michoacán de Ocampo, MX","Decima, Morelia, 58140 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Janitzio%2C%2058070%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Decima%2C%20Morelia%2C%2058140%20Michoac%C3%A1n%2C%20MX
225b1e52-43dd-4e71-87d2-8953e65673cb,2025-03-01 15:29:59,2025,03,9,Saturday,15,82.5,19.7,8.15,4.19,"Calle Francisca Michelena, 58337 Morelia, Michoacán de Ocampo, MX","Calle Abasolo, 58070 Morelia, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Francisca%20Michelena%2C%2058337%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Calle%20Abasolo%2C%2058070%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
7d03b84a-b27a-4934-af48-fab5d4cb0716,2025-03-01 14:51:50,2025,03,9,Saturday,14,65.01,23.63,7.17,2.75,"Melchor Ocampo, Morelos, 58341 Michoacán, MX","Av. de los Fresnos, Morelia, 58337 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Melchor%20Ocampo%2C%20Morelos%2C%2058341%20Michoac%C3%A1n%2C%20MX&destination=Av.%20de%20los%20Fresnos%2C%20Morelia%2C%2058337%20Michoac%C3%A1n%2C%20MX
42db698c-ec4c-47c7-95ba-c65630473ece,2025-03-01 14:33:33,2025,03,9,Saturday,14,55.3,15.75,6.24,3.51,"Calz La Huerta 2555 Loc 5, Morelia, 58050 Morelia, Michoacán de Ocampo, MX","Calle Puruarán, 58341 Tenencia Morelos, Michoacán de Ocampo, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calz%20La%20Huerta%202555%20Loc%205%2C%20Morelia%2C%2058050%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Calle%20Puruar%C3%A1n%2C%2058341%20Tenencia%20Morelos%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX
fe2479b8-d5b7-4255-b207-23b07300f2ab,2025-03-01 14:10:07,2025,03,9,Saturday,14,59.68,11.83,5.04,5.04,"Calle Natalio Vázquez Pallares, 58341 Tenencia Morelos, Michoacán de Ocampo, MX","Melocotón, Morelia, Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Natalio%20V%C3%A1zquez%20Pallares%2C%2058341%20Tenencia%20Morelos%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Melocot%C3%B3n%2C%20Morelia%2C%20Michoac%C3%A1n%2C%20MX
e5b7ce96-84d6-48be-843f-99b888bfb385,2025-03-09 21:24:05,2025,03,10,Sunday,21,89.65,12.57,13.37,7.13,"Paseo De la República, Rincónada Del Valle, 58197 Morelia, MI, MX","Lomas del Rey, Morelia, 58210 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Paseo%20De%20la%20Rep%C3%BAblica%2C%20Rinc%C3%B3nada%20Del%20Valle%2C%2058197%20Morelia%2C%20MI%2C%20MX&destination=Lomas%20del%20Rey%2C%20Morelia%2C%2058210%20Michoac%C3%A1n%2C%20MX
d872fdab-3d22-4a87-a9e2-10eb071e4b53,2025-03-09 21:05:41,2025,03,10,Sunday,21,18.84,4.17,1.59,4.52,"Av Lázaro Cárdenas, Morelia, 58250 Michoacán, MX","Av del Maestro, Morelia, 58249 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Av%20L%C3%A1zaro%20C%C3%A1rdenas%2C%20Morelia%2C%2058250%20Michoac%C3%A1n%2C%20MX&destination=Av%20del%20Maestro%2C%20Morelia%2C%2058249%20Michoac%C3%A1n%2C%20MX
a2bf2153-4aa4-40cf-a116-29b18e2f0959,2025-03-09 20:56:46,2025,03,10,Sunday,20,19.87,1.67,0.38,11.9,"Calle General Manuel Rangel, 58260 Morelia, Michoacán de Ocampo, MX","Teniente Agustín Díaz, Morelia, 58260 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20General%20Manuel%20Rangel%2C%2058260%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Teniente%20Agust%C3%ADn%20D%C3%ADaz%2C%20Morelia%2C%2058260%20Michoac%C3%A1n%2C%20MX
abf09c4a-fcf2-474f-a72b-e3c6d6777e05,2025-03-09 20:47:09,2025,03,10,Sunday,20,17.02,2.95,0.79,5.77,"Calle Álamo, 58270 Morelia, Michoacán de Ocampo, MX","Francisco Aguiar y Seijas, Morelia, 58277 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20%C3%81lamo%2C%2058270%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Francisco%20Aguiar%20y%20Seijas%2C%20Morelia%2C%2058277%20Michoac%C3%A1n%2C%20MX
463fc121-40ff-465f-b242-a864a417d368,2025-03-09 20:27:19,2025,03,10,Sunday,20,48.99,13.75,7.48,3.56,"C. Lisboa, Morelia, 58066 Michoacán, MX","Entrevista, Morelia, 58277 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=C.%20Lisboa%2C%20Morelia%2C%2058066%20Michoac%C3%A1n%2C%20MX&destination=Entrevista%2C%20Morelia%2C%2058277%20Michoac%C3%A1n%2C%20MX
239c4431-452a-4013-b26e-b593a41f38db,2025-03-09 20:11:13,2025,03,10,Sunday,20,34.79,8.15,2.55,4.27,"Santiago Tapia Esq con Guillermo Prieto, 58160 Morelia, MI, MX","Morelia, 58067 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Santiago%20Tapia%20Esq%20con%20Guillermo%20Prieto%2C%2058160%20Morelia%2C%20MI%2C%20MX&destination=Morelia%2C%2058067%20Michoac%C3%A1n%2C%20MX
0331dc66-f838-44cf-94f1-c80dc5843f78,2025-03-09 19:46:13,2025,03,10,Sunday,19,96.71,13.98,6.38,6.92,"Calle Jesús Ramírez Mendoza, 58217 Morelia, Michoacán de Ocampo, MX","Camelia, Morelia, 58338 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Jes%C3%BAs%20Ram%C3%ADrez%20Mendoza%2C%2058217%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Camelia%2C%20Morelia%2C%2058338%20Michoac%C3%A1n%2C%20MX
c7389eca-f0c3-44e8-b169-31beb870c65f,2025-03-09 19:28:30,2025,03,10,Sunday,19,57.52,7.28,5.14,7.9,"Calle Real del Oro, 58116 Morelia, Michoacán de Ocampo, MX","Perif. Paseo de la República, Morelia, 58148 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Real%20del%20Oro%2C%2058116%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=Perif.%20Paseo%20de%20la%20Rep%C3%BAblica%2C%20Morelia%2C%2058148%20Michoac%C3%A1n%2C%20MX
7eaef481-521b-48df-bd59-eaded3737853,2025-03-09 18:58:40,2025,03,10,Sunday,18,93.8,19.57,11.39,4.79,"Calle Uacusecha, Xangari, 58089 Morelia, Michoacán de Ocampo, MX","C. Cnel. José Ma. Hernández, Morelia, 58116 Michoacán, MX",COMPLETED,http://googleusercontent.com/maps.google.com/maps?api=1&origin=Calle%20Uacusecha%2C%20Xangari%2C%2058089%20Morelia%2C%20Michoac%C3%A1n%20de%20Ocampo%2C%20MX&destination=C.%20Cnel.%20Jos%C3%A9%20Ma.%20Hern%C3%A1ndez%2C%20Morelia%2C%2058116%20Michoac%C3%A1n%2C%20MX
